SYMBOL	DATE	OPEN	HIGH	LOW	CLOSE	VOLUME
COHANCE	2026-02-13	320.5	341.0	311.15	315.6	4218793
COLPAL	2026-02-13	2128.0	2130.0	2100.5	2122.2	374088
COMMITTED	2026-02-13	201.5	201.5	191.85	191.85	4000
COMMOIETF	2026-02-13	101.11	101.11	99.5	99.66	129888
COMPINFO	2026-02-13	1.43	1.5	1.43	1.49	16503
COMPUSOFT	2026-02-13	14.85	14.86	14.51	14.69	17907
COMSYN	2026-02-13	183.0	183.99	180.95	181.96	54149
CONCOR	2026-02-13	503.0	503.9	497.0	498.3	588653
CONCORDBIO	2026-02-13	1222.4	1226.6	1175.0	1184.4	108568
CONFIPET	2026-02-13	33.94	33.94	32.02	32.52	473510
CONNPLEX	2026-02-13	255.0	258.6	249.0	258.6	10400
CONS	2026-02-13	122.32	122.32	120.87	121.06	5325
CONSOFINVT	2026-02-13	240.8	240.8	228.85	235.04	101900
CONSUMBEES	2026-02-13	136.78	136.78	130.55	130.85	85507
CONSUMER	2026-02-13	11.72	11.72	11.54	11.56	186473
CONSUMIETF	2026-02-13	123.3	123.5	121.3	121.73	28540
CONTROLPR	2026-02-13	622.35	642.95	611.05	638.25	16911
COOLCAPS	2026-02-13	27.95	28.5	27.35	28.5	177500
CORALFINAC	2026-02-13	36.42	36.99	34.0	34.65	27062
CORDSCABLE	2026-02-13	172.0	184.0	170.71	172.85	50554
COROMANDEL	2026-02-13	2255.0	2300.0	2241.0	2279.5	323878
CORONA	2026-02-13	1624.0	1624.0	1580.0	1593.1	30627
COSMOFIRST	2026-02-13	698.05	763.25	676.2	739.2	563194
COUNCODOS	2026-02-13	5.09	5.23	5.0	5.12	35415
CPCAP	2026-02-13	99.7	100.5	96.4	98.26	37157
CPEDU	2026-02-13	218.41	221.99	212.58	212.94	7475
CPPLUS	2026-02-13	1557.0	1649.0	1515.0	1573.3	1119694
CPS	2026-02-13	1276.0	1276.0	1276.0	1276.0	1200
CPSEETF	2026-02-13	100.45	100.98	98.3	98.51	1834638
CRAFTSMAN	2026-02-13	7950.0	7950.0	7661.5	7729.0	58670
CRAMC	2026-02-13	257.55	261.65	254.05	255.4	528583
CRAYONS	2026-02-13	37.85	37.85	37.85	37.85	1000
CREATIVEYE	2026-02-13	6.98	6.98	6.56	6.81	16312
CREDITACC	2026-02-13	1267.5	1272.8	1245.0	1270.0	113560
CREST	2026-02-13	361.35	370.0	358.0	369.45	16202
CRISIL	2026-02-13	4605.0	4649.0	4355.1	4443.2	133926
CRIZAC	2026-02-13	239.05	239.05	230.0	231.3	187750
CROMPTON	2026-02-13	264.0	269.85	255.9	267.52	4504154
CROWN	2026-02-13	139.5	142.38	133.0	134.58	141335
CSBBANK	2026-02-13	391.2	401.7	387.5	389.25	837126
CSLFINANCE	2026-02-13	262.0	263.0	255.0	259.0	11376
CSSL	2026-02-13	132.0	132.0	130.0	130.0	6000
CTE	2026-02-13	36.29	36.29	33.3	34.57	14541
CUB	2026-02-13	286.4	288.0	281.75	284.1	538191
CUBEXTUB	2026-02-13	119.0	119.0	112.16	113.55	207994
CUDML	2026-02-13	120.1	120.1	120.1	120.1	1000
CUMMINSIND	2026-02-13	4425.0	4491.9	4395.2	4412.4	512643
CUPID	2026-02-13	425.9	426.85	418.0	421.0	2748964
CURAA	2026-02-13	88.0	88.0	86.24	86.24	209
CURIS	2026-02-13	104.0	104.0	104.0	104.0	1000
CURRENT	2026-02-13	125.05	125.05	125.0	125.0	4800
CYBERMEDIA	2026-02-13	15.21	15.79	15.06	15.16	4651
CYBERTECH	2026-02-13	127.1	132.99	127.1	129.31	40189
CYIENT	2026-02-13	990.0	1029.7	982.5	995.2	370990
CYIENTDLM	2026-02-13	364.4	366.8	358.7	363.35	111824
DABUR	2026-02-13	517.25	518.95	510.1	512.45	1746636
DALBHARAT	2026-02-13	2160.0	2163.3	2120.4	2140.3	77376
DALMIASUG	2026-02-13	296.0	301.45	291.75	296.1	51785
DAMCAPITAL	2026-02-13	163.95	164.33	161.74	163.19	258915
DAMODARIND	2026-02-13	26.4	26.79	26.1	26.29	3119
DANGEE	2026-02-13	3.8	3.8	3.34	3.5	308567
DANISH	2026-02-13	698.0	704.95	678.15	685.3	26550
DATAMATICS	2026-02-13	745.0	750.0	725.55	730.2	69373
DATAPATTNS	2026-02-13	2760.0	2789.0	2725.0	2768.8	256905
DAVANGERE	2026-02-13	4.49	4.49	4.35	4.39	1941134
DBCORP	2026-02-13	236.31	237.88	233.9	235.16	85529
DBEIL	2026-02-13	90.52	91.46	88.5	89.39	22177
DBL	2026-02-13	450.0	450.0	428.45	431.6	360425
DBOL	2026-02-13	99.0	99.89	96.0	96.9	180672
DBREALTY	2026-02-13	129.4	129.4	124.1	124.77	1879085
DBSTOCKBRO	2026-02-13	25.0	25.01	24.54	24.56	2019
DCAL	2026-02-13	207.0	208.7	200.4	201.74	182479
DCBBANK	2026-02-13	189.99	191.28	185.0	190.03	1670609
DCCL	2026-02-13	44.45	45.8	44.0	45.8	30000
DCI	2026-02-13	247.0	278.9	238.4	274.46	154812
DCM	2026-02-13	86.0	86.0	84.0	84.48	16242
DCMFINSERV	2026-02-13	4.42	4.45	4.31	4.41	9430
DCMNVL	2026-02-13	144.0	144.0	138.0	140.91	5675
DCMSHRIRAM	2026-02-13	1132.6	1132.6	1106.0	1114.4	19317
DCMSRIND	2026-02-13	39.3	39.4	38.0	38.44	57493
DCW	2026-02-13	52.39	52.39	50.76	51.9	696517
DCXINDIA	2026-02-13	160.0	174.6	156.97	170.05	1795679
DDEVPLSTIK	2026-02-13	284.0	286.7	279.15	280.0	62936
DECCANCE	2026-02-13	704.6	707.5	670.0	692.5	20191
DECCANTRAN	2026-02-13	23.75	24.15	23.75	24.0	3600
DEEDEV	2026-02-13	211.36	211.37	204.48	205.53	72082
DEEM	2026-02-13	41.1	41.1	41.1	41.1	4000
DEEPAKFERT	2026-02-13	1040.2	1049.8	1023.4	1030.8	175387
DEEPAKNTR	2026-02-13	1628.0	1662.9	1580.0	1641.8	156667
DEEPINDS	2026-02-13	408.0	414.65	376.6	382.6	439567
DELAPLEX	2026-02-13	112.0	112.0	107.55	108.9	5400
DELHIVERY	2026-02-13	424.2	426.9	414.0	420.55	3032569
DELPHIFX	2026-02-13	15.9	18.25	15.55	16.7	4414549
DELTACORP	2026-02-13	67.89	69.74	66.2	68.38	987305
DELTAMAGNT	2026-02-13	65.5	66.7	61.5	62.15	20302
DELTIC	2026-02-13	41.9	42.5	39.5	39.5	32000
DEN	2026-02-13	28.97	28.97	28.28	28.43	277807
DENEERS	2026-02-13	155.05	155.5	147.5	149.0	27600
DENORA	2026-02-13	627.65	639.25	607.0	612.15	9999
DENTA	2026-02-13	285.0	285.0	271.1	275.3	553262
DENTALKART	2026-02-13	495.25	502.0	495.25	500.0	9000
DEVIT	2026-02-13	29.3	29.3	27.9	28.06	138157
DEVX	2026-02-13	39.4	41.0	39.0	40.59	155539
DEVYANI	2026-02-13	133.23	133.42	130.3	132.02	1173135
DGCONTENT	2026-02-13	28.0	28.98	26.25	27.19	13171
DHAMPURSUG	2026-02-13	118.3	119.2	115.68	117.97	142493
DHANBANK	2026-02-13	23.8	23.95	23.56	23.89	389478
DHANUKA	2026-02-13	1124.0	1133.4	1105.0	1123.5	19621
DHARAN	2026-02-13	0.18	0.18	0.17	0.17	49241761
DHARARAIL	2026-02-13	119.0	122.5	119.0	121.2	15000
DHARIWAL	2026-02-13	72.05	72.05	72.05	72.05	3000
DHARMAJ	2026-02-13	237.22	242.0	236.01	240.27	21307
DHRUV	2026-02-13	29.1	29.1	24.5	28.43	543272
DHTL	2026-02-13	54.6	54.6	54.6	54.6	800
DHUNINV	2026-02-13	1010.0	1010.0	962.7	975.6	1230
DIACABS	2026-02-13	132.1	133.8	126.91	131.92	1006175
DIAMINESQ	2026-02-13	242.0	242.5	228.35	235.0	8896
DIAMONDYD	2026-02-13	1076.7	1079.9	1066.0	1073.7	23533
DICIND	2026-02-13	522.9	539.7	509.1	523.6	1752
DIFFNKG	2026-02-13	274.0	277.0	269.45	271.06	50374
DIGIDRIVE	2026-02-13	23.35	23.4	22.61	22.92	4362
DIGIKORE	2026-02-13	75.8	77.0	73.05	75.85	12000
DIGISPICE	2026-02-13	20.0	20.79	19.22	19.88	344324
DIGITIDE	2026-02-13	111.51	112.85	108.11	108.84	240623
DIGJAMLMTD	2026-02-13	50.99	51.4	47.01	49.74	3850
DIRL	2026-02-13	18.95	18.95	18.95	18.95	6000
DISHTV	2026-02-13	3.31	3.34	3.26	3.27	3584614
DIVGIITTS	2026-02-13	700.0	761.9	681.3	744.55	278858
DIVIDEND	2026-02-13	37.09	37.09	35.95	36.13	11964
DIVINEHIRA	2026-02-13	250.0	258.3	250.0	258.0	54400
DIVISLAB	2026-02-13	6141.0	6200.0	6054.0	6168.5	299364
DIVOPPBEES	2026-02-13	84.4	84.4	81.65	82.14	121775
DIVYADHAN	2026-02-13	25.2	25.2	23.25	23.25	8000
DIXON	2026-02-13	11500.0	11548.0	11250.0	11417.0	446533
DJML	2026-02-13	94.47	95.0	90.32	91.07	8769
DLF	2026-02-13	641.6	641.6	623.55	626.4	4838136
DLINKINDIA	2026-02-13	406.0	414.95	396.0	411.15	100455
DMART	2026-02-13	3944.3	3949.5	3887.0	3909.2	219061
DMCC	2026-02-13	258.0	258.0	246.35	247.18	12067
DNAMEDIA	2026-02-13	3.61	3.82	3.45	3.52	115478
DODLA	2026-02-13	1231.0	1231.0	1200.0	1206.4	15779
DOLATALGO	2026-02-13	77.01	78.99	76.02	76.91	178750
DOLLAR	2026-02-13	307.0	313.4	307.0	309.5	79125
DOLPHIN	2026-02-13	419.0	424.65	405.0	409.9	8270
DOMS	2026-02-13	2403.9	2404.0	2340.0	2365.7	97056
DONEAR	2026-02-13	96.38	99.9	93.62	95.0	68587
DPABHUSHAN	2026-02-13	1247.9	1247.9	1208.0	1230.8	13612
DPEL	2026-02-13	291.9	298.0	291.9	298.0	12500
DPSCLTD	2026-02-13	9.97	9.98	9.61	9.7	105519
DPWIRES	2026-02-13	167.47	168.32	164.72	165.5	8962
DRCSYSTEMS	2026-02-13	16.2	16.7	15.7	16.22	37546
DREAMFOLKS	2026-02-13	91.0	91.97	87.22	88.43	163114
DREDGECORP	2026-02-13	1002.8	1015.0	962.0	966.8	168622
DRONE	2026-02-13	49.15	52.5	48.05	49.75	42000
DRREDDY	2026-02-13	1274.0	1279.3	1263.6	1268.1	838946
DRSDILIP	2026-02-13	80.85	80.85	80.85	80.85	1600
DSSL	2026-02-13	944.0	974.9	920.0	964.1	38281
DTIL	2026-02-13	145.37	145.37	141.27	141.98	2813
DTL	2026-02-13	118.4	118.4	118.4	118.4	1200
DUCOL	2026-02-13	140.65	140.95	140.0	140.0	3200
DUCON	2026-02-13	3.89	3.89	3.57	3.67	1804206
DUGLOBAL	2026-02-13	32.5	32.5	32.5	32.5	17500
DURLAX	2026-02-13	47.8	49.5	47.5	48.5	72000
DVL	2026-02-13	253.5	257.0	253.5	254.95	7969
DWARKESH	2026-02-13	36.0	38.1	35.06	37.68	1227739
DYCL	2026-02-13	302.0	307.45	295.5	304.35	156042
DYNAMATECH	2026-02-13	9600.0	9719.5	9404.5	9446.5	14971
DYNAMIC	2026-02-13	114.05	134.65	112.85	123.2	39500
DYNPRO	2026-02-13	248.2	251.25	242.45	244.89	20946
E2E	2026-02-13	2530.0	2530.0	2480.0	2485.1	98736
E2ERAIL	2026-02-13	229.0	230.0	222.25	226.1	98400
EASEMYTRIP	2026-02-13	6.77	6.77	6.51	6.61	8518557
EASTSILK	2026-02-13	68.5	68.5	63.18	63.5	882
EBANKNIFTY	2026-02-13	61.18	61.18	59.99	60.67	1399
EBBETF0430	2026-02-13	1564.86	1566.71	1563.49	1565.65	6542
EBBETF0431	2026-02-13	1399.01	1402.0	1395.0	1398.46	8468
EBBETF0433	2026-02-13	1274.99	1277.89	1271.1	1276.55	4676
EBGNG	2026-02-13	330.25	340.8	318.1	335.8	134483
ECAPINSURE	2026-02-13	24.2	24.55	24.11	24.18	48029
ECLERX	2026-02-13	3602.7	3829.9	3554.4	3666.1	240196
ECOLINE	2026-02-13	128.0	131.0	128.0	131.0	3000
ECOSMOBLTY	2026-02-13	185.0	185.0	171.5	173.13	316677
EDELWEISS	2026-02-13	124.5	124.93	121.2	122.44	5899922
EEPL	2026-02-13	162.8	163.95	159.1	159.1	11000
EFACTOR	2026-02-13	260.0	264.9	260.0	264.9	800
EFCIL	2026-02-13	265.0	271.15	258.95	267.35	230026
EFFWA	2026-02-13	216.7	219.5	212.0	212.0	5600
EFORCE	2026-02-13	30.1	30.45	29.9	29.95	26400
EGOLD	2026-02-13	152.55	155.95	151.0	151.95	101554
EICHERMOT	2026-02-13	7900.0	8119.0	7886.5	8065.0	967939
EIDPARRY	2026-02-13	905.8	942.15	900.4	907.15	501715
EIEL	2026-02-13	169.52	169.79	165.0	167.01	729175
EIFFL	2026-02-13	245.05	248.6	238.45	240.4	27722
EIHAHOTELS	2026-02-13	338.9	340.0	334.7	337.8	9901
EIHOTEL	2026-02-13	332.15	332.95	327.8	330.25	172342
EIMCOELECO	2026-02-13	1677.5	1677.5	1623.8	1635.2	17165
EKC	2026-02-13	125.51	126.88	119.49	121.9	670124
ELDEHSG	2026-02-13	925.0	963.0	925.0	943.25	4180
ELECON	2026-02-13	444.7	444.7	431.3	434.2	191768
ELECTCAST	2026-02-13	75.0	75.1	72.93	73.07	958172
ELECTHERM	2026-02-13	755.0	755.0	735.0	736.5	14373
ELGIEQUIP	2026-02-13	513.05	523.65	499.4	509.55	2365077
ELGIRUBCO	2026-02-13	42.0	42.31	40.49	41.67	41566
ELGNZ	2026-02-13	80.0	85.45	80.0	84.85	19000
ELIN	2026-02-13	152.7	152.7	142.0	143.1	117246
ELIQUID	2026-02-13	1018.64	1018.64	1018.64	1018.64	1500
ELLEN	2026-02-13	245.75	246.75	237.5	239.65	143311
ELM250	2026-02-13	16.75	16.87	16.49	16.59	25795
EMAMILTD	2026-02-13	490.0	496.7	487.25	489.6	410629
EMAMIPAP	2026-02-13	94.0	94.0	88.59	89.15	85351
EMAMIREAL	2026-02-13	76.97	76.97	70.76	71.97	5501
EMAPARTNER	2026-02-13	87.3	91.0	85.15	86.6	18000
EMBASSY	2026-02-13	444.9	445.0	438.06	440.42	954089
EMBDL	2026-02-13	63.0	65.4	62.3	64.52	1361556
EMCURE	2026-02-13	1468.0	1495.0	1442.8	1488.7	208084
EMIL	2026-02-13	104.35	104.35	102.0	102.32	411550
EMKAY	2026-02-13	255.85	255.95	246.3	247.05	19966
EMKAYTOOLS	2026-02-13	100.05	101.0	99.25	99.25	2100
EMMBI	2026-02-13	94.65	95.28	92.52	93.34	16339
EMMIL	2026-02-13	145.0	145.0	142.6	142.65	1750
EMMVEE	2026-02-13	208.99	217.5	204.19	210.29	4352593
EMSLIMITED	2026-02-13	349.2	349.2	329.85	330.6	206772
EMUDHRA	2026-02-13	496.0	496.0	480.15	485.8	194638
EMULTIMQ	2026-02-13	41.49	43.35	41.01	42.07	23427
ENCOMPAS	2026-02-13	228.0	235.45	225.5	231.1	16800
ENDURANCE	2026-02-13	2547.6	2549.0	2470.2	2484.2	80313
ENERGY	2026-02-13	36.56	37.66	35.7	35.78	527199
ENERGYDEV	2026-02-13	17.17	17.72	17.15	17.2	13252
ENFUSE	2026-02-13	198.0	200.0	198.0	200.0	1800
ENGINERSIN	2026-02-13	199.1	210.0	197.15	201.67	134019973
ENIFTY	2026-02-13	25.65	25.72	25.5	25.64	3878
ENIL	2026-02-13	109.94	109.94	106.01	108.0	49929
ENRIN	2026-02-13	2725.0	2849.9	2682.6	2740.1	1006399
ENSER	2026-02-13	12.0	12.2	10.4	11.3	280000
ENTERO	2026-02-13	1159.0	1216.0	1119.1	1148.6	248294
ENVIRO	2026-02-13	97.55	100.0	97.55	100.0	2000
EPACK	2026-02-13	254.9	255.64	248.4	250.06	360542
EPACKPEB	2026-02-13	190.56	190.88	182.37	187.77	351549
EPIGRAL	2026-02-13	1001.0	1004.0	972.0	977.3	68807
EPL	2026-02-13	219.25	221.65	216.51	217.54	331090
EPWINDIA	2026-02-13	114.0	116.0	110.1	115.0	36000
EQUAL200	2026-02-13	13.39	13.39	13.27	13.32	15457
EQUAL50	2026-02-13	335.53	335.84	334.06	334.66	774
EQUAL50ADD	2026-02-13	349.52	349.52	343.17	344.72	13733
EQUIPPP	2026-02-13	18.8	18.8	17.71	18.25	2152
EQUITASBNK	2026-02-13	68.05	69.25	66.6	68.54	3034579
ERIS	2026-02-13	1511.0	1511.0	1389.9	1414.4	238365
ESABINDIA	2026-02-13	5585.0	5590.0	5472.0	5531.0	1585
ESAFSFB	2026-02-13	28.05	28.49	27.71	28.32	385165
ESCONET	2026-02-13	109.9	112.45	105.35	109.65	14400
ESCORTS	2026-02-13	3630.0	3692.6	3577.9	3586.6	173264
ESENSEX	2026-02-13	82.25	84.08	82.25	82.95	216
ESFL	2026-02-13	136.95	138.5	134.95	136.35	20160
ESG	2026-02-13	43.66	43.66	42.96	43.06	9106
ESILVER	2026-02-13	243.6	245.7	235.04	243.77	588257
ESPRIT	2026-02-13	83.55	83.55	78.0	79.75	14400
ESSARSHPNG	2026-02-13	31.0	31.0	29.11	30.33	243274
ESSENTIA	2026-02-13	1.51	1.52	1.49	1.5	1303677
ESTER	2026-02-13	96.0	97.1	94.51	95.23	61128
ETERNAL	2026-02-13	298.0	300.0	283.8	285.2	47583835
ETHOSLTD	2026-02-13	2489.8	2543.6	2459.0	2477.1	13190
ETL	2026-02-13	835.05	870.0	835.0	846.65	750
ETML	2026-02-13	108.0	110.95	108.0	108.0	15600
EUREKAFORB	2026-02-13	533.0	533.0	515.0	518.25	137324
EUROBOND	2026-02-13	180.99	184.7	172.0	179.67	9363
EUROPRATIK	2026-02-13	234.99	239.0	224.16	233.57	393887
EUROTEXIND	2026-02-13	13.99	13.99	12.8	12.8	89
EVEREADY	2026-02-13	344.4	346.9	335.35	341.25	40876
EVERESTIND	2026-02-13	407.45	422.0	407.0	409.75	5826
EVIETF	2026-02-13	31.08	31.34	30.42	30.7	54475
EVINDIA	2026-02-13	31.05	31.05	30.5	30.68	181230
EXCEL	2026-02-13	1.2	1.22	1.18	1.2	2934757
EXCELINDUS	2026-02-13	970.0	970.0	940.0	948.25	5361
EXCELLENT	2026-02-13	79.0	79.0	74.35	74.35	19200
EXCELSOFT	2026-02-13	92.5	92.98	85.94	87.29	2081406
EXICOM	2026-02-13	99.98	99.98	95.0	96.53	542017
EXIDEIND	2026-02-13	337.7	340.35	332.15	336.8	1628679
EXIMROUTES	2026-02-13	182.1	182.1	182.1	182.1	12800
EXPLEOSOL	2026-02-13	833.0	864.9	826.3	852.35	26895
EXXARO	2026-02-13	7.44	7.44	7.25	7.27	67692
FABTECH	2026-02-13	165.5	167.4	161.3	162.45	167099
FACT	2026-02-13	800.0	800.1	775.15	781.2	64600
FAIRCHEMOR	2026-02-13	661.0	663.9	634.0	639.25	7504
FALCONTECH	2026-02-13	15.1	15.5	14.9	14.9	4800
FAZE3Q	2026-02-13	549.25	612.05	549.25	611.3	406672
FCL	2026-02-13	23.74	24.3	23.0	24.05	1616571
FCSSOFT	2026-02-13	1.67	1.68	1.63	1.64	1775280
FDC	2026-02-13	388.3	388.3	374.85	376.3	65374
FEDERALBNK	2026-02-13	287.05	290.55	285.1	288.3	6202181
FEDFINA	2026-02-13	144.2	144.2	141.2	141.75	505295
FEL	2026-02-13	0.45	0.45	0.43	0.44	208630
FELDVR	2026-02-13	2.99	3.0	2.9	2.9	5122
FELIX	2026-02-13	197.0	202.0	195.0	200.75	35500
FIBERWEB	2026-02-13	45.96	46.5	44.25	46.0	156567
FICRF3GP	2026-02-13	135.0	135.0	112.5	112.5	2
FIDEL	2026-02-13	133.0	133.0	132.0	132.0	4000
FIEMIND	2026-02-13	2399.0	2399.0	2291.1	2298.8	76440
FILATEX	2026-02-13	48.07	49.25	47.2	47.96	473217
FILATFASH	2026-02-13	0.31	0.32	0.3	0.3	61587802
FINBUD	2026-02-13	113.0	113.5	113.0	113.0	4000
FINCABLES	2026-02-13	819.0	823.75	800.0	810.8	222791
FINEORG	2026-02-13	4500.0	4524.0	4355.5	4422.9	20938
FINIETF	2026-02-13	33.69	33.69	32.31	32.56	1341444
FINKURVE	2026-02-13	88.89	88.89	84.0	84.5	12220
FINOPB	2026-02-13	224.0	226.0	217.1	218.44	160930
FINPIPE	2026-02-13	190.0	192.35	186.1	188.73	985263
FIRSTCRY	2026-02-13	263.8	270.95	261.0	269.8	1019948
FISCHER	2026-02-13	42.75	42.75	41.15	41.29	905865
FIVESTAR	2026-02-13	440.2	445.5	432.05	440.0	874806
FLAIR	2026-02-13	321.6	325.9	310.15	323.05	274669
FLEXIADD	2026-02-13	10.19	10.19	10.0	10.06	340773
FLEXITUFF	2026-02-13	9.84	9.84	9.35	9.69	10439
FLFL	2026-02-13	1.28	1.3	1.26	1.29	25183
FLUOROCHEM	2026-02-13	3347.1	3418.9	3247.0	3398.0	102500
FLYSBS	2026-02-13	530.0	538.5	514.85	517.2	62800
FMCGIETF	2026-02-13	55.4	55.46	54.47	54.54	2046909
FMGOETZE	2026-02-13	441.0	442.7	426.6	430.2	50092
FMNL	2026-02-13	8.43	8.43	8.02	8.1	20772
FOCUS	2026-02-13	67.12	67.38	65.92	66.33	41828
FOODSIN	2026-02-13	67.0	68.0	60.02	60.93	306445
FORCAS	2026-02-13	107.0	114.9	99.0	105.65	60800
FORCEMOT	2026-02-13	23720.0	24129.0	23004.0	23843.0	119515
FORTIS	2026-02-13	928.15	930.9	914.3	916.75	1221319
FOSECOIND	2026-02-13	4781.7	4810.0	4714.3	4780.8	612
FRESHARA	2026-02-13	200.4	210.0	197.0	207.45	292800
FROG	2026-02-13	142.0	142.0	133.0	134.0	14800
FSL	2026-02-13	265.0	266.8	252.45	254.15	3168445
FUSION	2026-02-13	189.86	189.86	184.54	188.39	289854
FWSTC	2026-02-13	180.3	197.85	180.3	193.15	2400
GABRIEL	2026-02-13	1006.15	1013.6	985.0	989.6	117631
GAEL	2026-02-13	136.8	139.9	134.78	138.54	609254
GAIL	2026-02-13	162.4	163.33	161.12	161.69	8523271
GAJANAND	2026-02-13	9.5	9.8	9.5	9.75	18000
GALAPREC	2026-02-13	795.6	798.95	775.35	793.0	9357
GALAXYSURF	2026-02-13	1870.0	1870.0	1804.7	1833.0	7613
GALLANTT	2026-02-13	570.0	575.6	550.25	555.35	151111
GANDHAR	2026-02-13	150.0	150.01	145.0	146.7	262984
GANDHITUBE	2026-02-13	828.45	828.45	799.2	800.9	5112
GANECOS	2026-02-13	841.5	841.5	796.05	803.85	92512
GANESHBE	2026-02-13	82.9	83.26	77.0	79.62	146696
GANESHCP	2026-02-13	191.0	192.0	186.71	189.93	102924
GANESHHOU	2026-02-13	706.0	712.0	697.4	701.45	28432
GANESHIN	2026-02-13	98.9	102.5	98.6	98.6	129600
GANGABATH	2026-02-13	18.4	18.9	18.3	18.9	33000
GANGAFORGE	2026-02-13	3.22	3.3	3.01	3.16	459770
GANGESSECU	2026-02-13	133.8	133.8	127.11	131.49	1539
GARFIBRES	2026-02-13	709.0	728.9	696.05	717.7	127496
GARUDA	2026-02-13	205.79	210.0	199.04	203.53	2757211
GATECH	2026-02-13	0.5	0.5	0.48	0.49	3759036
GATECHDVR	2026-02-13	0.5	0.5	0.46	0.48	821345
GATEWAY	2026-02-13	59.94	59.94	58.48	58.84	876386
GAYAHWS	2026-02-13	2.81	2.88	2.81	2.88	360981
GCHOTELS	2026-02-13	124.15	130.15	124.15	128.1	16200
GCSL	2026-02-13	325.0	335.55	325.0	335.55	9879
GEECEE	2026-02-13	299.1	302.5	299.1	300.7	677
GEEKAYWIRE	2026-02-13	27.24	27.24	24.4	24.88	370667
GEMAROMA	2026-02-13	196.2	196.2	192.5	195.49	81100
GENCON	2026-02-13	53.69	53.69	52.0	52.45	243040
GENESYS	2026-02-13	308.0	316.7	286.35	300.15	1755541
GENUSPAPER	2026-02-13	13.25	13.33	12.77	13.05	56672
GENUSPOWER	2026-02-13	275.0	278.5	266.1	267.15	188665
GEOJITFSL	2026-02-13	69.7	70.38	68.79	69.39	255024
GESHIP	2026-02-13	1331.0	1331.0	1295.0	1300.1	209977
GFLLIMITED	2026-02-13	50.4	50.4	48.1	48.51	43871
GGBL	2026-02-13	321.0	332.0	306.15	310.55	29700
GHCL	2026-02-13	505.0	511.4	492.95	502.05	154749
GHCLTEXTIL	2026-02-13	76.2	81.0	76.2	79.1	337092
GICHSGFIN	2026-02-13	162.05	163.99	159.25	161.79	56060
GICL	2026-02-13	44.5	45.95	44.0	45.85	300000
GICRE	2026-02-13	387.05	394.8	383.2	390.6	694021
GILLANDERS	2026-02-13	92.0	95.49	87.61	94.65	17907
GILLETTE	2026-02-13	8668.0	8671.0	8510.0	8553.0	12507
GILT10BETA	2026-02-13	26.05	26.1	25.87	26.03	1682
GILT5BETA	2026-02-13	64.79	64.79	63.62	63.62	15795
GILT5YBEES	2026-02-13	64.04	64.2	63.95	64.03	118953
GINNIFILA	2026-02-13	44.42	44.42	39.14	39.74	537162
GIPCL	2026-02-13	144.0	145.9	139.9	141.28	609259
GJL	2026-02-13	111.05	111.05	111.05	111.05	9600
GKENERGY	2026-02-13	116.8	116.8	110.98	111.06	1012585
GKSL	2026-02-13	112.91	113.3	110.02	110.46	410308
GKWLIMITED	2026-02-13	1690.3	1750.0	1690.0	1701.6	213
GLAND	2026-02-13	1811.0	1811.1	1770.1	1780.8	108641
GLAXO	2026-02-13	2645.0	2668.5	2584.8	2594.4	61048
GLENMARK	2026-02-13	2034.0	2047.9	1992.0	1997.6	865050
GLFL	2026-02-13	6.06	6.06	5.82	6.06	6846
GLOBAL	2026-02-13	92.0	96.5	92.0	94.96	102017
GLOBALE	2026-02-13	11.7	11.82	11.5	11.53	686
GLOBALPET	2026-02-13	108.0	110.0	108.0	110.0	3000
GLOBALVECT	2026-02-13	187.9	187.9	172.5	175.1	13154
GLOBE	2026-02-13	2.66	2.75	2.58	2.71	2187962
GLOBECIVIL	2026-02-13	53.8	54.51	52.15	53.4	183553
GLOBUSSPR	2026-02-13	984.6	986.7	970.0	980.05	54070
GLOSTERLTD	2026-02-13	598.0	608.3	598.0	606.3	562
GLOTTIS	2026-02-13	53.0	53.47	52.0	52.37	108292
GMBREW	2026-02-13	1038.0	1038.0	1010.1	1013.65	71372
GMDCLTD	2026-02-13	587.15	587.15	564.0	571.1	2178121
GML	2026-02-13	17.85	18.9	17.85	18.9	18000
GMMPFAUDLR	2026-02-13	982.0	1015.5	965.05	1001.65	78108
GMRAIRPORT	2026-02-13	95.6	96.0	93.53	94.03	7836032
GMRP&UI	2026-02-13	103.05	104.98	101.1	102.41	789409
GNA	2026-02-13	441.95	456.0	416.0	431.75	328157
GNFC	2026-02-13	467.5	472.85	463.1	466.95	127900
GOACARBON	2026-02-13	384.2	384.25	375.0	375.85	10498
GOCLCORP	2026-02-13	276.15	277.9	265.0	267.65	57690
GOCOLORS	2026-02-13	349.5	353.3	336.55	349.7	138076
GODAVARIB	2026-02-13	285.0	294.95	275.3	284.3	229384
GODFRYPHLP	2026-02-13	2100.0	2113.6	2075.0	2081.8	146574
GODIGIT	2026-02-13	317.0	325.15	312.65	322.6	768160
GODREJAGRO	2026-02-13	632.0	656.7	621.95	651.2	1653084
GODREJCP	2026-02-13	1196.0	1202.2	1191.0	1195.4	827685
GODREJIND	2026-02-13	1007.15	1007.2	956.35	966.1	84987
GODREJPROP	2026-02-13	1787.8	1817.1	1727.1	1806.6	2052670
GOKEX	2026-02-13	781.6	859.15	760.0	844.2	4388280
